"k","game_key","game_source","game_date","game_number","site_key","season_phase","team_alignment","team_key","opponent_key","r_g","r_w","r_l","r_t","b_g","b_pa","b_ab","b_r","b_h","b_tb","b_2b","b_3b","b_hr","b_hr4","b_rbi","b_gw","b_bb","b_ibb","b_so","b_gdp","b_hp","b_sh","b_sf","b_sb","b_cs","b_xi","b_lob","p_g","p_gs","p_cg","p_sho","p_csho","p_gf","p_w","p_l","p_sv","p_out","p_tbf","p_ab","p_r","season","season_game_number"
"MIL_1982","BOS198209280","evt",1982-09-28,0,"BOS07","R",0,"MIL","BOS",1,1,0,0,1,47,45,9,17,25,2,0,2,0,9,NA,2,0,4,0,0,0,0,0,0,0,11,1,1,0,0,0,1,1,0,1,27,39,34,3,1982,157
"MIL_1982","BOS198209290","evt",1982-09-29,0,"BOS07","R",0,"MIL","BOS",1,1,0,0,1,42,32,6,8,15,1,0,2,0,6,NA,9,1,8,1,0,0,1,3,0,0,9,1,1,0,0,0,1,1,0,0,27,36,33,3,1982,158
"MIL_1982","BOS198209300","evt",1982-09-30,0,"BOS07","R",0,"MIL","BOS",1,0,1,0,1,39,39,4,12,21,3,0,2,0,4,NA,0,0,4,0,0,0,0,2,0,0,8,1,1,0,0,0,1,0,1,0,24,44,36,9,1982,159
"MIL_1982","BAL198210011","evt",1982-10-01,1,"BAL11","R",0,"MIL","BAL",1,0,1,0,1,38,38,3,12,20,2,0,2,0,3,NA,0,0,8,1,0,0,0,0,0,0,8,1,1,0,0,0,1,0,1,0,24,41,37,8,1982,160
"MIL_1982","BAL198210012","evt",1982-10-01,2,"BAL11","R",0,"MIL","BAL",1,0,1,0,1,36,32,1,6,7,1,0,0,0,1,NA,4,0,5,1,0,0,0,0,0,0,8,1,1,0,0,0,1,0,1,0,24,37,36,7,1982,161
"MIL_1982","BAL198210020","evt",1982-10-02,0,"BAL11","R",0,"MIL","BAL",1,0,1,0,1,35,32,3,6,10,1,0,1,0,3,NA,3,0,3,1,0,0,0,0,0,0,5,1,1,0,0,0,1,0,1,0,24,47,39,11,1982,162
"MIL_1982","BAL198210030","evt",1982-10-03,0,"BAL11","R",0,"MIL","BAL",1,1,0,0,1,41,37,10,11,27,2,1,4,0,10,NA,3,0,3,1,1,0,0,0,0,0,4,1,1,0,0,0,1,1,0,0,27,41,36,2,1982,163
"NYA_1998","ANA199804010","evt",1998-04-01,0,"ANA01","R",0,"NYA","ANA",1,0,1,0,1,36,29,1,5,5,0,0,0,0,0,NA,7,0,8,1,0,0,0,0,2,0,8,1,1,0,0,0,1,0,1,0,24,37,33,4,1998,1
"NYA_1998","ANA199804020","evt",1998-04-02,0,"ANA01","R",0,"NYA","ANA",1,0,1,0,1,39,31,2,7,8,1,0,0,0,2,NA,7,0,5,0,0,0,1,2,0,0,10,1,1,0,0,0,1,0,1,0,24,39,37,10,1998,2
"NYA_1998","OAK199804040","evt",1998-04-04,0,"OAK01","R",0,"NYA","OAK",1,0,1,0,1,35,31,3,8,10,2,0,0,0,3,NA,3,0,6,2,1,0,0,0,0,0,5,1,1,0,0,0,1,0,1,0,24,38,33,7,1998,3
"NYA_1998","OAK199804050","evt",1998-04-05,0,"OAK01","R",0,"NYA","OAK",1,1,0,0,1,49,39,9,11,19,2,0,2,0,7,NA,9,0,9,2,0,0,1,3,0,0,10,1,1,0,0,0,1,1,0,0,30,46,39,7,1998,4
"NYA_1998","SEA199804060","evt",1998-04-06,0,"SEA02","R",0,"NYA","SEA",1,0,1,0,1,36,33,0,3,4,1,0,0,0,0,NA,2,0,15,0,1,0,0,3,0,0,9,1,1,0,0,0,1,0,1,0,24,38,33,8,1998,5
"NYA_1998","SEA199804070","evt",1998-04-07,0,"SEA02","R",0,"NYA","SEA",1,1,0,0,1,48,43,13,18,35,5,0,4,0,13,NA,4,0,6,1,0,0,1,0,0,0,8,1,1,0,0,0,1,1,0,0,27,47,41,7,1998,6
"NYA_1998","SEA199804080","evt",1998-04-08,0,"SEA02","R",0,"NYA","SEA",1,1,0,0,1,42,36,4,10,16,3,0,1,0,4,NA,6,0,6,0,0,0,0,2,0,0,11,1,1,0,0,0,1,1,0,1,27,40,36,3,1998,7
"NYA_1998","NYA199804100","evt",1998-04-10,0,"NYC16","R",1,"NYA","OAK",1,1,0,0,1,50,36,17,16,21,2,0,1,0,17,NA,12,1,1,1,0,0,2,2,2,0,9,1,1,0,0,0,1,1,0,0,27,51,43,13,1998,8
"NYA_1998","NYA199804110","evt",1998-04-11,0,"NYC16","R",1,"NYA","OAK",1,1,0,0,1,38,29,3,8,9,1,0,0,0,3,NA,7,0,5,0,1,1,0,6,1,0,11,1,1,0,0,0,1,1,0,1,27,35,30,1,1998,9
"NYA_1998","NYA199804120","evt",1998-04-12,0,"NYC16","R",1,"NYA","OAK",1,1,0,0,1,41,34,7,11,15,1,0,1,0,7,NA,6,0,8,0,1,0,0,3,0,0,10,1,1,0,0,0,1,1,0,1,27,37,33,5,1998,10
"NYA_1998","NYA199804150","evt",1998-04-15,0,"NYC17","R",1,"NYA","ANA",1,1,0,0,1,37,34,6,13,22,4,1,1,0,5,NA,2,0,4,0,0,1,0,2,1,0,7,1,1,0,0,0,1,1,0,1,27,31,30,3,1998,11
"NYA_1998","DET199804170","evt",1998-04-17,0,"DET04","R",0,"NYA","DET",1,1,0,0,1,48,38,11,12,19,1,0,2,1,11,NA,8,0,9,0,1,0,1,1,1,0,10,1,1,0,0,0,1,1,0,0,27,39,32,2,1998,12
"NYA_1998","DET199804180","evt",1998-04-18,0,"DET04","R",0,"NYA","DET",1,1,0,0,1,46,38,8,13,16,3,0,0,0,7,NA,4,1,8,0,1,1,2,2,1,0,11,1,1,0,0,0,1,1,0,0,27,43,40,3,1998,13
"NYA_1998","DET199804190","evt",1998-04-19,0,"DET04","R",0,"NYA","DET",1,0,1,0,1,31,30,1,3,3,0,0,0,0,1,NA,1,0,8,0,0,0,0,0,0,0,3,1,1,0,0,0,1,0,1,0,24,30,26,2,1998,14
"NYA_1998","TOR199804200","evt",1998-04-20,0,"TOR02","R",0,"NYA","TOR",1,1,0,0,1,48,44,3,9,14,3,1,0,0,2,NA,4,0,5,0,0,0,0,3,0,0,12,1,1,0,0,0,1,1,0,1,33,47,38,2,1998,15
"NYA_1998","TOR199804210","evt",1998-04-21,0,"TOR02","R",0,"NYA","TOR",1,1,0,0,1,44,39,5,13,20,2,1,1,0,5,NA,3,0,2,2,0,1,1,0,0,0,9,1,1,0,0,0,1,1,0,0,30,42,38,3,1998,16
"NYA_1998","TOR199804220","evt",1998-04-22,0,"TOR02","R",0,"NYA","TOR",1,1,0,0,1,44,38,9,10,14,4,0,0,0,9,NA,5,0,9,0,0,1,0,1,0,0,8,1,1,1,0,0,0,1,0,0,27,33,30,1,1998,17
"NYA_1998","NYA199804240","evt",1998-04-24,0,"NYC16","R",1,"NYA","DET",1,1,0,0,1,39,33,8,13,18,2,0,1,0,8,NA,4,1,6,0,1,0,1,3,0,0,7,1,1,0,0,0,1,1,0,0,27,35,31,4,1998,18
"NYA_1998","NYA199804250","evt",1998-04-25,0,"NYC16","R",1,"NYA","DET",1,1,0,0,1,34,30,5,6,13,2,1,1,0,4,NA,4,1,9,0,0,0,0,2,0,0,5,1,1,0,0,0,1,1,0,1,27,35,33,4,1998,19
"NYA_1998","NYA199804270","evt",1998-04-27,0,"NYC16","R",1,"NYA","TOR",1,1,0,0,1,32,25,1,3,5,2,0,0,0,1,NA,6,0,9,0,0,0,1,4,1,0,7,1,1,0,1,1,1,1,0,1,27,34,34,0,1998,20
"NYA_1998","NYA199804280","evt",1998-04-28,0,"NYC16","R",1,"NYA","TOR",1,0,1,0,1,37,35,2,9,12,1,1,0,0,2,NA,2,0,5,1,0,0,0,0,0,0,8,1,1,0,0,0,1,0,1,0,27,39,34,5,1998,21
"NYA_1998","NYA199804290","evt",1998-04-29,0,"NYC16","R",1,"NYA","SEA",1,1,0,0,1,40,36,8,12,24,3,0,3,0,8,NA,3,0,6,0,0,0,1,1,1,0,8,1,1,0,0,0,1,1,0,1,27,38,37,5,1998,22
"NYA_1998","NYA199804300","evt",1998-04-30,0,"NYC16","R",1,"NYA","SEA",1,1,0,0,1,49,40,9,15,26,2,0,3,0,9,NA,5,1,9,2,2,1,1,0,0,0,13,1,1,0,0,0,1,1,0,0,30,44,40,8,1998,23
"NYA_1998","KCA199805010","evt",1998-05-01,0,"KAN06","R",0,"NYA","KCA",1,1,0,0,1,36,31,2,6,7,1,0,0,0,2,NA,3,0,7,1,1,0,1,1,0,0,7,1,1,0,0,0,1,1,0,1,27,31,28,1,1998,24
"NYA_1998","KCA199805020","evt",1998-05-02,0,"KAN06","R",0,"NYA","KCA",1,1,0,0,1,46,40,12,14,26,3,0,3,1,11,NA,3,0,4,0,1,0,2,2,1,0,7,1,1,0,0,0,1,1,0,0,27,41,36,6,1998,25
"NYA_1998","KCA199805030","evt",1998-05-03,0,"KAN06","R",0,"NYA","KCA",1,1,0,0,1,48,40,10,13,21,2,0,2,0,8,NA,6,0,6,2,2,0,0,1,0,0,11,1,1,0,0,0,1,1,0,0,27,36,30,1,1998,26
"NYA_1998","TEX199805050","evt",1998-05-05,0,"ARL02","R",0,"NYA","TEX",1,1,0,0,1,42,37,7,13,20,2,1,1,0,6,NA,5,0,5,1,0,0,0,0,1,0,8,1,1,0,0,0,1,1,0,0,27,36,31,2,1998,27
"NYA_1998","TEX199805060","evt",1998-05-06,0,"ARL02","R",0,"NYA","TEX",1,1,0,0,1,49,43,15,18,41,3,4,4,0,15,NA,5,0,7,1,0,1,0,0,0,0,7,1,1,0,0,0,1,1,0,1,27,47,42,13,1998,28
"NYA_1998","MIN199805080","evt",1998-05-08,0,"MIN03","R",0,"NYA","MIN",1,1,0,0,1,42,38,5,11,14,0,0,1,0,5,NA,4,0,1,1,0,0,0,2,0,0,10,1,1,0,0,0,1,1,0,1,27,34,31,1,1998,29
"NYA_1998","MIN199805090","evt",1998-05-09,0,"MIN03","R",0,"NYA","MIN",1,0,1,0,1,36,33,1,7,7,0,0,0,0,0,NA,1,0,4,1,2,0,0,0,1,0,8,1,1,0,0,0,1,0,1,0,24,41,33,8,1998,30
"NYA_1998","MIN199805100","evt",1998-05-10,0,"MIN03","R",0,"NYA","MIN",1,1,0,0,1,47,38,7,16,26,2,1,2,0,6,NA,5,0,8,0,0,1,3,0,0,0,13,1,1,1,1,0,0,1,0,0,27,30,29,0,1998,31
"NYA_1998","NYA199805120","evt",1998-05-12,0,"NYC16","R",1,"NYA","KCA",1,1,0,0,1,32,25,3,4,8,1,0,1,0,3,NA,6,0,3,2,0,1,0,0,0,0,5,1,1,0,0,0,1,1,0,1,27,33,32,2,1998,32
"NYA_1998","NYA199805130","evt",1998-05-13,0,"NYC16","R",1,"NYA","TEX",1,1,0,0,1,40,33,8,13,21,2,0,2,1,8,NA,7,1,2,2,0,0,0,0,2,0,8,1,1,0,0,0,1,1,0,1,27,39,38,6,1998,33
"NYA_1998","NYA199805140","evt",1998-05-14,0,"NYC16","R",1,"NYA","TEX",1,0,1,0,1,51,45,5,13,17,1,0,1,0,5,NA,4,0,5,4,1,1,0,0,2,0,7,1,1,0,0,0,1,0,1,0,39,60,50,7,1998,34
"NYA_1998","NYA199805150","evt",1998-05-15,0,"NYC16","R",1,"NYA","MIN",1,0,1,0,1,39,36,6,10,20,4,0,2,0,6,NA,3,0,2,0,0,0,0,0,1,0,6,1,1,0,0,0,1,0,1,0,27,41,36,7,1998,35
"NYA_1998","NYA199805160","evt",1998-05-16,0,"NYC16","R",1,"NYA","MIN",1,1,0,0,1,38,35,5,12,14,2,0,0,0,3,NA,3,0,4,3,0,0,0,0,0,0,9,1,1,0,0,0,1,1,0,1,27,32,32,2,1998,36
"NYA_1998","NYA199805170","evt",1998-05-17,0,"NYC16","R",1,"NYA","MIN",1,1,0,0,1,31,30,4,6,13,2,1,1,0,3,NA,1,0,6,0,0,0,0,2,0,0,3,1,1,1,1,0,0,1,0,0,27,27,27,0,1998,37
"NYA_1998","NYA199805190","evt",1998-05-19,0,"NYC16","R",1,"NYA","BAL",1,1,0,0,1,43,36,9,14,24,4,0,2,0,9,NA,5,0,2,0,2,0,0,1,1,0,10,1,1,0,0,0,1,1,0,0,27,36,30,5,1998,38
"NYA_1998","NYA199805200","evt",1998-05-20,0,"NYC16","R",1,"NYA","BAL",1,1,0,0,1,43,36,9,15,24,4,1,1,0,9,NA,6,0,8,2,1,0,0,0,1,0,10,1,1,0,0,0,1,1,0,0,27,44,38,6,1998,39
"NYA_1998","NYA199805210","evt",1998-05-21,0,"NYC16","R",1,"NYA","BAL",1,1,0,0,1,33,29,3,5,5,0,0,0,0,2,NA,3,0,9,1,0,1,0,1,0,0,6,1,1,0,0,0,1,1,0,1,27,37,35,1,1998,40
"NYA_1998","BOS199805220","evt",1998-05-22,0,"BOS07","R",0,"NYA","BOS",1,0,1,0,1,35,31,4,7,13,1,1,1,0,4,NA,4,0,6,1,0,0,0,2,2,0,4,1,1,0,0,0,1,0,1,0,24,35,33,5,1998,41
"NYA_1998","BOS199805230","evt",1998-05-23,0,"BOS07","R",0,"NYA","BOS",1,1,0,0,1,51,44,12,15,23,5,0,1,1,11,NA,7,2,7,0,0,0,0,2,0,0,12,1,1,0,0,0,1,1,0,0,27,35,33,3,1998,42
"NYA_1998","BOS199805240","evt",1998-05-24,0,"BOS07","R",0,"NYA","BOS",1,1,0,0,1,48,40,14,17,24,1,0,2,0,14,NA,4,0,3,2,2,0,2,1,0,0,7,1,1,0,0,0,1,1,0,0,27,40,35,4,1998,43
"NYA_1998","CHA199805250","evt",1998-05-25,0,"CHI12","R",0,"NYA","CHA",1,1,0,0,1,45,40,12,14,20,1,1,1,0,12,NA,5,0,5,2,0,0,0,1,0,0,6,1,1,1,1,0,0,1,0,0,27,37,32,0,1998,44
"NYA_1998","CHA199805260","evt",1998-05-26,0,"CHI12","R",0,"NYA","CHA",1,1,0,0,1,47,36,7,10,16,3,0,1,0,7,NA,7,0,2,0,3,1,0,3,0,0,13,1,1,0,0,0,1,1,0,1,27,42,30,5,1998,45
"NYA_1998","CHA199805270","evt",1998-05-27,0,"CHI12","R",0,"NYA","CHA",1,0,1,0,1,43,34,9,6,12,1,1,1,0,6,NA,9,0,7,1,0,0,0,0,1,0,7,1,1,0,0,0,1,0,1,0,24,45,39,12,1998,46
"NYA_1998","NYA199805280","evt",1998-05-28,0,"NYC16","R",1,"NYA","BOS",1,1,0,0,1,43,34,8,11,20,3,0,2,0,4,NA,8,1,2,0,0,0,1,3,0,0,11,1,1,0,0,0,1,1,0,1,27,39,38,3,1998,47
"NYA_1998","NYA199805290","evt",1998-05-29,0,"NYC16","R",1,"NYA","BOS",1,1,0,0,1,38,34,6,11,12,1,0,0,0,6,NA,4,1,3,0,0,0,0,1,0,0,8,1,1,0,0,0,1,1,0,0,27,31,30,2,1998,48
"NYA_1998","NYA199805300","evt",1998-05-30,0,"NYC16","R",1,"NYA","BOS",1,0,1,0,1,36,33,2,7,7,0,0,0,0,2,NA,3,0,8,0,0,0,0,2,1,0,7,1,1,0,0,0,1,0,1,0,27,36,28,3,1998,49
"NYA_1998","NYA199805310","evt",1998-05-31,0,"NYC16","R",1,"NYA","BOS",1,0,1,0,1,44,40,7,14,19,2,0,1,0,7,NA,4,0,8,1,0,0,0,2,0,0,10,1,1,0,0,0,1,0,1,0,27,50,44,13,1998,50
"NYA_1998","NYA199806010","evt",1998-06-01,0,"NYC16","R",1,"NYA","CHA",1,1,0,0,1,43,37,5,8,20,3,0,3,0,5,NA,6,1,6,0,0,0,0,3,0,0,9,1,1,0,0,0,1,1,0,0,30,39,36,4,1998,51
"NYA_1998","NYA199806020","evt",1998-06-02,0,"NYC16","R",1,"NYA","CHA",1,1,0,0,1,33,33,6,11,19,2,0,2,0,6,NA,0,0,6,4,0,0,0,0,0,0,3,1,1,0,0,0,1,1,0,1,27,34,33,3,1998,52
"NYA_1998","NYA199806030","evt",1998-06-03,0,"NYC16","R",1,"NYA","TBA",1,1,0,0,1,35,30,7,8,12,2,1,0,0,7,NA,5,0,8,2,0,0,0,1,0,0,4,1,1,0,0,0,1,1,0,0,27,33,31,1,1998,53
"NYA_1998","NYA199806040","evt",1998-06-04,0,"NYC16","R",1,"NYA","TBA",1,1,0,0,1,37,32,6,11,15,1,0,1,0,5,NA,3,0,3,1,1,0,1,1,0,0,7,1,1,0,0,0,1,1,0,0,27,34,29,1,1998,54
"NYA_1998","NYA199806050","evt",1998-06-05,0,"NYC16","R",1,"NYA","FLO",1,1,0,0,1,38,29,5,7,12,2,0,1,0,5,NA,8,0,6,1,1,0,0,2,0,0,9,1,1,1,0,0,0,1,0,0,27,31,30,1,1998,55
"NYA_1998","NYA199806060","evt",1998-06-06,0,"NYC16","R",1,"NYA","FLO",1,1,0,0,1,35,31,4,10,13,0,0,1,0,4,NA,3,0,6,2,1,0,0,1,0,0,7,1,1,0,0,0,1,1,0,1,27,32,30,2,1998,56
"NYA_1998","NYA199806070","evt",1998-06-07,0,"NYC16","R",1,"NYA","FLO",1,1,0,0,1,36,28,4,8,18,1,0,3,0,4,NA,5,0,6,1,2,1,0,1,0,0,8,1,1,1,0,0,0,1,0,0,27,32,29,1,1998,57
"NYA_1998","MON199806090","evt",1998-06-09,0,"MON02","R",0,"NYA","MON",1,1,0,0,1,48,43,11,17,32,2,2,3,0,10,NA,4,0,5,0,0,1,0,0,1,0,10,1,1,1,0,0,0,1,0,0,27,32,30,1,1998,58
"NYA_1998","MON199806100","evt",1998-06-10,0,"MON02","R",0,"NYA","MON",1,1,0,0,1,41,34,6,11,17,3,0,1,0,5,NA,4,1,5,1,0,2,1,2,1,0,8,1,1,0,0,0,1,1,0,0,27,33,32,2,1998,59
"NYA_1998","MON199806110","evt",1998-06-11,0,"MON02","R",0,"NYA","MON",1,0,1,0,1,34,32,5,6,9,0,0,1,0,5,NA,1,0,9,0,0,1,0,2,0,0,2,1,1,0,0,0,1,0,1,0,24,34,28,7,1998,60
"NYA_1998","NYA199806140","evt",1998-06-14,0,"NYC16","R",1,"NYA","CLE",1,1,0,0,1,37,32,4,10,13,3,0,0,0,4,NA,4,0,4,0,0,0,1,1,1,0,9,1,1,0,0,0,1,1,0,1,27,36,33,2,1998,61
"NYA_1998","BAL199806150","evt",1998-06-15,0,"BAL12","R",0,"NYA","BAL",1,0,1,0,1,35,34,4,7,15,2,0,2,0,4,NA,1,0,8,0,0,0,0,1,0,0,4,1,1,0,0,0,1,0,1,0,24,39,35,7,1998,62
"NYA_1998","BAL199806160","evt",1998-06-16,0,"BAL12","R",0,"NYA","BAL",1,0,1,0,1,30,29,0,2,2,0,0,0,0,0,NA,1,0,7,0,0,0,0,0,0,0,3,1,1,0,0,0,1,0,1,0,24,35,31,2,1998,63
"NYA_1998","BAL199806170","evt",1998-06-17,0,"BAL12","R",0,"NYA","BAL",1,1,0,0,1,39,35,5,9,15,0,0,2,0,5,NA,3,0,7,0,0,1,0,2,0,0,7,1,1,0,0,0,1,1,0,1,27,35,32,3,1998,64
"NYA_1998","CLE199806180","evt",1998-06-18,0,"CLE08","R",0,"NYA","CLE",1,1,0,0,1,38,34,5,8,11,3,0,0,0,4,NA,4,2,6,1,0,0,0,0,0,0,6,1,1,0,0,0,1,1,0,1,27,36,31,2,1998,65
"NYA_1998","CLE199806190","evt",1998-06-19,0,"CLE08","R",0,"NYA","CLE",1,0,1,0,1,37,31,4,8,12,1,0,1,0,4,NA,5,0,7,2,1,0,0,1,2,0,6,1,1,0,0,0,1,0,1,0,24,38,34,7,1998,66
"NYA_1998","CLE199806200","evt",1998-06-20,0,"CLE08","R",0,"NYA","CLE",1,1,0,0,1,38,34,5,7,13,3,0,1,0,4,NA,4,0,9,0,0,0,0,1,2,0,6,1,1,0,0,0,1,1,0,1,27,37,37,3,1998,67
"NYA_1998","CLE199806210","evt",1998-06-21,0,"CLE08","R",0,"NYA","CLE",1,0,1,0,1,35,30,0,4,4,0,0,0,0,0,NA,5,0,11,1,0,0,0,0,0,0,8,1,1,0,0,0,1,0,1,0,24,40,35,11,1998,68
"NYA_1998","NYA199806220","evt",1998-06-22,0,"NYC16","R",1,"NYA","ATL",1,1,0,0,1,38,35,6,11,13,2,0,0,0,6,NA,3,0,5,0,0,0,0,2,0,0,8,1,1,0,0,0,1,1,0,1,27,39,34,4,1998,69
"NYA_1998","NYA199806230","evt",1998-06-23,0,"NYC16","R",1,"NYA","ATL",1,0,1,0,1,34,32,2,7,13,0,0,2,0,2,NA,2,0,3,3,0,0,0,0,0,0,5,1,1,0,0,0,1,0,1,0,27,42,37,7,1998,70
"NYA_1998","ATL199806240","evt",1998-06-24,0,"ATL02","R",0,"NYA","ATL",1,1,0,0,1,46,41,10,13,19,3,0,1,0,9,NA,3,0,8,0,0,2,0,0,0,0,9,1,1,0,0,0,1,1,0,1,27,38,33,6,1998,71
"NYA_1998","ATL199806250","evt",1998-06-25,0,"ATL02","R",0,"NYA","ATL",1,1,0,0,1,37,30,6,4,9,0,1,1,0,5,NA,6,1,8,0,1,0,0,1,2,0,4,1,1,1,1,0,0,1,0,0,27,33,33,0,1998,72
"NYA_1998","NYN199806260","evt",1998-06-26,0,"NYC17","R",0,"NYA","NYN",1,1,0,0,1,42,36,8,13,17,1,0,1,0,8,NA,4,0,7,0,1,1,0,0,1,0,7,1,1,0,0,0,1,1,0,1,27,37,33,4,1998,73
"NYA_1998","NYN199806270","evt",1998-06-27,0,"NYC17","R",0,"NYA","NYN",1,1,0,0,1,39,33,7,8,13,2,0,1,0,7,NA,4,1,5,1,0,1,1,1,1,0,5,1,1,0,0,0,1,1,0,0,27,38,32,2,1998,74
"NYA_1998","NYN199806280","evt",1998-06-28,0,"NYC17","R",0,"NYA","NYN",1,0,1,0,1,34,30,1,2,5,0,0,1,0,1,NA,4,1,13,0,0,0,0,1,0,0,6,1,1,0,0,0,1,0,1,0,26,35,25,2,1998,75
"NYA_1998","NYA199806300","evt",1998-06-30,0,"NYC16","R",1,"NYA","PHI",1,1,0,0,1,38,32,9,9,13,1,0,1,0,8,NA,6,0,3,1,0,0,0,2,0,0,5,1,1,1,0,0,0,1,0,0,27,32,32,2,1998,76
"NYA_1998","NYA199807010","evt",1998-07-01,0,"NYC16","R",1,"NYA","PHI",1,1,0,0,1,36,30,5,7,10,0,0,1,0,5,NA,6,0,4,1,0,0,0,0,0,0,7,1,1,0,0,0,1,1,0,1,27,36,35,2,1998,77
"NYA_1998","NYA199807020","evt",1998-07-02,0,"NYC16","R",1,"NYA","PHI",1,1,0,0,1,51,43,9,14,29,3,0,4,0,9,NA,6,0,11,0,2,0,0,0,1,0,12,1,1,0,0,0,1,1,0,0,33,49,41,8,1998,78
"NYA_1998","NYA199807030","evt",1998-07-03,0,"NYC16","R",1,"NYA","BAL",1,1,0,0,1,35,32,3,9,14,2,0,1,0,3,NA,1,0,9,1,1,0,1,2,0,0,7,1,1,1,0,0,0,1,0,0,27,36,29,2,1998,79
"NYA_1998","NYA199807040","evt",1998-07-04,0,"NYC16","R",1,"NYA","BAL",1,1,0,0,1,35,30,4,10,12,2,0,0,0,4,NA,5,2,4,3,0,0,0,2,1,0,7,1,1,0,0,0,1,1,0,1,27,35,32,3,1998,80
"NYA_1998","NYA199807050","evt",1998-07-05,0,"NYC16","R",1,"NYA","BAL",1,1,0,0,1,35,30,1,7,7,0,0,0,0,1,NA,4,0,7,0,1,0,0,1,0,0,10,1,1,0,1,1,1,1,0,1,27,33,32,0,1998,81
"NYA_1998","TBA199807090","evt",1998-07-09,0,"STP01","R",0,"NYA","TBA",1,1,0,0,1,33,30,2,4,7,0,0,1,0,2,NA,2,0,4,0,1,0,0,0,1,0,4,1,1,0,1,1,1,1,0,1,27,35,31,0,1998,82
"NYA_1998","TBA199807100","evt",1998-07-10,0,"STP01","R",0,"NYA","TBA",1,1,0,0,1,40,35,8,9,15,0,0,2,0,8,NA,3,0,4,1,1,0,1,0,0,0,5,1,1,0,0,0,1,1,0,1,27,41,37,4,1998,83
"NYA_1998","TBA199807110","evt",1998-07-11,0,"STP01","R",0,"NYA","TBA",1,1,0,0,1,36,33,2,8,10,2,0,0,0,2,NA,1,1,5,1,1,0,1,3,0,0,7,1,1,0,1,1,1,1,0,1,27,34,31,0,1998,84
"NYA_1998","TBA199807120","evt",1998-07-12,0,"STP01","R",0,"NYA","TBA",1,1,0,0,1,44,36,9,11,16,5,0,0,0,9,NA,5,1,10,0,1,2,0,0,1,0,8,1,1,0,0,0,1,1,0,0,27,34,29,2,1998,85
"NYA_1998","CLE199807130","evt",1998-07-13,0,"CLE08","R",0,"NYA","CLE",1,0,1,0,1,35,33,1,8,11,0,0,1,0,1,NA,2,0,5,2,0,0,0,0,0,0,7,1,1,0,0,0,1,0,1,0,24,35,31,4,1998,86
"NYA_1998","CLE199807140","evt",1998-07-14,0,"CLE08","R",0,"NYA","CLE",1,1,0,0,1,44,39,7,12,23,2,3,1,0,7,NA,5,0,9,0,0,0,0,2,0,0,10,1,1,1,0,0,0,1,0,0,27,33,29,1,1998,87
"NYA_1998","DET199807150","evt",1998-07-15,0,"DET04","R",0,"NYA","DET",1,1,0,0,1,44,38,11,13,25,3,0,3,0,11,NA,3,0,6,1,1,0,2,1,0,0,6,1,1,0,1,1,1,1,0,0,27,34,30,0,1998,88
"NYA_1998","DET199807160","evt",1998-07-16,0,"DET04","R",0,"NYA","DET",1,0,1,0,1,32,32,1,7,10,0,0,1,0,1,NA,0,0,5,2,0,0,0,0,0,0,4,1,1,1,0,0,0,0,1,0,24,33,30,3,1998,89
"NYA_1998","TOR199807170","evt",1998-07-17,0,"TOR02","R",0,"NYA","TOR",1,0,1,0,1,42,38,6,12,17,2,0,1,0,6,NA,2,0,12,0,2,0,0,0,1,0,9,1,1,0,0,0,1,0,1,0,24,38,34,9,1998,90
"NYA_1998","TOR199807180","evt",1998-07-18,0,"TOR02","R",0,"NYA","TOR",1,1,0,0,1,50,41,10,13,20,1,0,2,1,9,NA,7,0,12,0,0,0,2,3,1,0,13,1,1,0,0,0,1,1,0,0,27,37,32,3,1998,91
"NYA_1998","TOR199807190","evt",1998-07-19,0,"TOR02","R",0,"NYA","TOR",1,0,1,0,1,38,32,3,7,10,3,0,0,0,3,NA,5,0,7,0,0,0,1,0,0,0,8,1,1,0,0,0,1,0,1,0,24,39,31,9,1998,92
"NYA_1998","NYA199807201","evt",1998-07-20,1,"NYC16","R",1,"NYA","DET",1,0,1,0,1,76,62,3,13,16,3,0,0,0,3,NA,14,3,7,2,0,0,0,3,0,0,22,1,1,0,0,0,1,0,1,0,51,64,59,4,1998,93
"NYA_1998","NYA199807202","evt",1998-07-20,2,"NYC16","R",1,"NYA","DET",1,1,0,0,1,39,32,4,10,11,1,0,0,0,3,NA,5,0,5,1,0,2,0,0,1,0,11,1,1,0,0,0,1,1,0,1,27,37,33,3,1998,94
"NYA_1998","NYA199807210","evt",1998-07-21,0,"NYC16","R",1,"NYA","DET",1,1,0,0,1,31,27,5,7,13,0,0,2,0,4,NA,2,0,4,3,1,0,1,2,0,0,2,1,1,0,0,0,1,1,0,0,27,38,37,1,1998,95
"NYA_1998","NYA199807220","evt",1998-07-22,0,"NYC16","R",1,"NYA","DET",1,1,0,0,1,42,35,13,12,25,4,0,3,0,11,NA,5,0,5,2,2,0,0,0,0,0,5,1,1,0,0,0,1,1,0,1,27,40,38,2,1998,96
"NYA_1998","NYA199807240","evt",1998-07-24,0,"NYC16","R",1,"NYA","CHA",1,1,0,0,1,32,29,5,6,15,0,0,3,0,5,NA,3,0,5,0,0,0,0,0,1,0,3,1,1,0,0,0,1,1,0,1,27,39,37,4,1998,97
